Nutrient,Day,Rep,Community,OD,S0
MN,10,1,C2,0.291999996,12
MN,10,2,C2,0.310699999,12
MN,10,3,C2,0.332899987,12
MN,0,1,C3,0.21,12
MN,0,2,C3,0.21,12
MN,0,3,C3,0.21,12
MN,1,1,C3,0.684199989,12
MN,1,2,C3,0.704100013,12
MN,1,3,C3,0.648199975,12
MN,2,1,C3,0.658900023,12
MN,2,2,C3,0.633099973,12
MN,2,3,C3,0.679199994,12
MN,3,1,C3,0.570500016,12
MN,3,2,C3,0.550899982,12
MN,3,3,C3,0.480300009,12
MN,4,1,C3,0.508000016,12
MN,4,2,C3,0.507099986,12
MN,4,3,C3,0.440200001,12
MN,5,1,C3,0.579999983,12
MN,5,2,C3,0.5625,12
MN,5,3,C3,0.540499985,12
MN,6,1,C3,0.474099994,12
MN,6,2,C3,0.471300006,12
MN,6,3,C3,0.471799999,12
MN,7,1,C3,0.474299991,12
MN,7,2,C3,0.493799993,12
MN,7,3,C3,0.492300004,12
MN,8,1,C3,0.45569999,12
MN,8,2,C3,0.522599995,12
MN,8,3,C3,0.490700005,12
MN,9,1,C3,0.465799987,12
MN,9,2,C3,0.524600005,12
MN,9,3,C3,0.487599996,12
MN,10,1,C3,0.472000027,12
MN,10,2,C3,0.518700004,12
MN,10,3,C3,0.491699992,12
MN,0,1,C4,0.25,12
MN,0,2,C4,0.25,12
MN,0,3,C4,0.25,12
MN,1,1,C4,0.266099989,12
MN,1,2,C4,0.312400013,12
MN,1,3,C4,0.268299997,12
MN,2,1,C4,0.258399993,12
MN,2,2,C4,0.253699988,12
MN,2,3,C4,0.234799996,12
MN,3,1,C4,0.245700002,12
MN,3,2,C4,0.254000008,12
MN,3,3,C4,0.219999999,12
MN,4,1,C4,0.29370001,12
MN,4,2,C4,0.264999986,12
MN,4,3,C4,0.2086,12
MN,5,1,C4,0.220500007,12
MN,5,2,C4,0.200000003,12
MN,5,3,C4,0.195299998,12
MN,6,1,C4,0.240700006,12
MN,6,2,C4,0.233400002,12
MN,6,3,C4,0.198200002,12
MN,7,1,C4,0.242500007,12
MN,7,2,C4,0.206300005,12
MN,7,3,C4,0.203099996,12
MN,8,1,C4,0.203299999,12
MN,8,2,C4,0.198200002,12
MN,8,3,C4,0.196999997,12
MN,9,1,C4,0.215499997,12
MN,9,2,C4,0.1963,12
MN,9,3,C4,0.187900007,12
MN,10,1,C4,0.227400005,12
MN,10,2,C4,0.200200006,12
MN,10,3,C4,0.217399999,12
MN,0,1,C5,0.24,12
MN,0,2,C5,0.24,12
MN,0,3,C5,0.24,12
MN,1,1,C5,0.656300008,12
MN,1,2,C5,0.661899984,12
MN,1,3,C5,0.653699994,12
MN,2,1,C5,0.619000018,12
MN,2,2,C5,0.634500027,12
MN,2,3,C5,0.632200003,12
MN,3,1,C5,0.626800001,12
MN,3,2,C5,0.625699997,12
MN,3,3,C5,0.628700018,12
MN,4,1,C5,0.636200011,12
MN,4,2,C5,0.630200028,12
MN,4,3,C5,0.640200019,12
MN,5,1,C5,0.675999999,12
MN,5,2,C5,0.654600024,12
MN,5,3,C5,0.62620002,12
MN,6,1,C5,0.606899977,12
MN,6,2,C5,0.53490001,12
MN,6,3,C5,0.621200025,12
MN,7,1,C5,0.637700021,12
MN,7,2,C5,0.501299977,12
MN,7,3,C5,0.519599974,12
MN,8,1,C5,0.601499975,12
MN,8,2,C5,0.483799994,12
MN,8,3,C5,0.478899986,12
MN,9,1,C5,0.59970001,12
MN,9,2,C5,0.479600006,12
MN,9,3,C5,0.480000007,12
MN,10,1,C5,0.587699991,12
MN,10,2,C5,0.489499998,12
MN,10,3,C5,0.4741,12
MN,0,1,C6,0.2,12
MN,0,2,C6,0.2,12
MN,0,3,C6,0.2,12
MN,1,1,C6,0.57099998,12
MN,1,2,C6,0.534399986,12
MN,1,3,C6,0.49970001,12
MN,2,1,C6,0.555199981,12
MN,2,2,C6,0.607200027,12
MN,2,3,C6,0.564199984,12
MN,3,1,C6,0.498199999,12
MN,3,2,C6,0.556800008,12
MN,3,3,C6,0.488900006,12
MN,4,1,C6,0.483500004,12
MN,4,2,C6,0.483799994,12
MN,4,3,C6,0.490799993,12
MN,5,1,C6,0.461699992,12
MN,5,2,C6,0.554099977,12
MN,5,3,C6,0.457700014,12
MN,6,1,C6,0.421399987,12
MN,6,2,C6,0.466500014,12
MN,6,3,C6,0.317499995,12
MN,7,1,C6,0.390899986,12
MN,7,2,C6,0.476399988,12
MN,7,3,C6,0.377799988,12
MN,8,1,C6,0.370699996,12
MN,8,2,C6,0.437700003,12
MN,8,3,C6,0.384000005,12
MN,9,1,C6,0.359899998,12
MN,9,2,C6,0.449400008,12
MN,9,3,C6,0.368900001,12
MN,10,1,C6,0.392199993,12
MN,10,2,C6,0.413800001,12
MN,10,3,C6,0.379400015,12
MN,0,1,C7,0.23,12
MN,0,2,C7,0.23,12
MN,0,3,C7,0.23,12
MN,1,1,C7,0.590200007,12
MN,1,2,C7,0.557099998,12
MN,1,3,C7,0.54610002,12
MN,2,1,C7,0.566600025,12
MN,2,2,C7,0.555599988,12
MN,2,3,C7,0.549199998,12
MN,3,1,C7,0.568400025,12
MN,3,2,C7,0.532700002,12
MN,3,3,C7,0.547900021,12
MN,4,1,C7,0.532100022,12
MN,4,2,C7,0.552600026,12
MN,4,3,C7,0.519400001,12
MN,5,1,C7,0.522300005,12
MN,5,2,C7,0.548099995,12
MN,5,3,C7,0.58039999,12
MN,6,1,C7,0.597000003,12
MN,6,2,C7,0.685299993,12
MN,6,3,C7,0.655700028,12
MN,7,1,C7,0.756699979,12
MN,7,2,C7,0.782800019,12
MN,7,3,C7,0.799099982,12
MN,8,1,C7,0.839399993,12
MN,8,2,C7,0.810699999,12
MN,8,3,C7,0.672299981,12
MN,9,1,C7,0.849799991,12
MN,9,2,C7,0.838800013,12
MN,9,3,C7,0.469300002,12
MN,10,1,C7,0.665499985,12
MN,10,2,C7,0.899100006,12
MN,10,3,C7,0.440800011,12
MN,0,1,C8,0.24,12
MN,0,2,C8,0.24,12
MN,0,3,C8,0.24,12
MN,1,1,C8,0.67930001,12
MN,1,2,C8,0.63349998,12
MN,1,3,C8,0.725700021,12
MN,2,1,C8,0.658399999,12
MN,2,2,C8,0.649299979,12
MN,2,3,C8,0.561600029,12
MN,3,1,C8,0.64410001,12
MN,3,2,C8,0.521399975,12
MN,3,3,C8,0.448300004,12
MN,4,1,C8,0.638300002,12
MN,4,2,C8,0.533699989,12
MN,4,3,C8,0.460999995,12
MN,5,1,C8,0.607099974,12
MN,5,2,C8,0.640299976,12
MN,5,3,C8,0.367300004,12
MN,6,1,C8,0.563300014,12
MN,6,2,C8,0.688899994,12
MN,6,3,C8,0.517799973,12
MN,7,1,C8,0.429199994,12
MN,7,2,C8,0.467099974,12
MN,7,3,C8,0.40120002,12
MN,8,1,C8,0.384200007,12
MN,8,2,C8,0.408700013,12
MN,8,3,C8,0.413700014,12
MN,9,1,C8,0.432599992,12
MN,9,2,C8,0.405400008,12
MN,9,3,C8,0.400199991,12
MN,10,1,C8,0.459199995,12
MN,10,2,C8,0.4005,12
MN,10,3,C8,0.399400005,12
MN,0,1,C1,0.23,24
MN,0,2,C1,0.23,24
MN,0,3,C1,0.23,24
MN,1,1,C1,0.647000015,24
MN,1,2,C1,0.648599982,24
MN,1,3,C1,0.657000005,24
MN,2,1,C1,0.631699979,24
MN,2,2,C1,0.619099975,24
MN,2,3,C1,0.638300002,24
MN,3,1,C1,0.626900017,24
MN,3,2,C1,0.623700023,24
MN,3,3,C1,0.626699984,24
MN,4,1,C1,0.611299992,24
MN,4,2,C1,0.662199974,24
MN,4,3,C1,0.620000005,24
MN,5,1,C1,0.6505,24
MN,5,2,C1,0.676599979,24
MN,5,3,C1,0.637499988,24
MN,6,1,C1,0.6505,24
MN,6,2,C1,0.666400015,24
MN,6,3,C1,0.589100003,24
MN,7,1,C1,0.480999994,24
MN,7,2,C1,0.475800025,24
MN,7,3,C1,0.406400013,24
MN,8,1,C1,0.65259999,24
MN,8,2,C1,0.653900027,24
MN,8,3,C1,0.528699994,24
MN,9,1,C1,0.539399981,24
MN,9,2,C1,0.501900017,24
MN,9,3,C1,0.412400007,24
MN,10,1,C1,0.374799997,24
MN,10,2,C1,0.531499982,24
MN,10,3,C1,0.421900004,24
MN,0,1,C2,0.254680572,24
MN,0,2,C2,0.252113583,24
MN,0,3,C2,0.223159439,24
MN,1,1,C2,0.327600002,24
MN,1,2,C2,0.353700012,24
MN,1,3,C2,0.602199972,24
MN,2,1,C2,0.160999998,24
MN,2,2,C2,0.1646,24
MN,2,3,C2,0.179100007,24
MN,3,1,C2,0.141900003,24
MN,3,2,C2,0.140200004,24
MN,3,3,C2,0.150999993,24
MN,4,1,C2,0.148800001,24
MN,4,2,C2,0.145500004,24
MN,4,3,C2,0.150800005,24
MN,5,1,C2,0.240300006,24
MN,5,2,C2,0.188099998,24
MN,5,3,C2,0.142199993,24
MN,6,1,C2,0.154699996,24
MN,6,2,C2,0.153400004,24
MN,6,3,C2,0.150700003,24
MN,7,1,C2,0.148200005,24
MN,7,2,C2,0.154899999,24
MN,7,3,C2,0.147499993,24
MN,8,1,C2,0.197400004,24
MN,8,2,C2,0.194800004,24
MN,8,3,C2,0.202099994,24
MN,9,1,C2,0.158500001,24
MN,9,2,C2,0.158899993,24
MN,9,3,C2,0.163399994,24
MN,10,1,C2,0.170100003,24
MN,10,2,C2,0.177100003,24
MN,10,3,C2,0.168899998,24
MN,0,1,C3,0.248889774,24
MN,0,2,C3,0.262406009,24
MN,0,3,C3,0.267913554,24
MN,1,1,C3,0.716700017,24
MN,1,2,C3,0.65079999,24
MN,1,3,C3,0.708299994,24
MN,2,1,C3,0.619499981,24
MN,2,2,C3,0.608399987,24
MN,2,3,C3,0.612200022,24
MN,3,1,C3,0.601300001,24
MN,3,2,C3,0.58920002,24
MN,3,3,C3,0.60710001,24
MN,4,1,C3,0.758599997,24
MN,4,2,C3,0.559599996,24
MN,4,3,C3,0.662699997,24
MN,5,1,C3,0.514199972,24
MN,5,2,C3,0.716000021,24
MN,5,3,C3,0.578000009,24
MN,6,1,C3,0.545400023,24
MN,6,2,C3,0.612600029,24
MN,6,3,C3,0.45680002,24
MN,7,1,C3,0.699299991,24
MN,7,2,C3,0.628700018,24
MN,7,3,C3,0.58950001,24
MN,8,1,C3,0.813499987,24
MN,8,2,C3,0.793799996,24
MN,8,3,C3,0.798999989,24
MN,9,1,C3,0.64410001,24
MN,9,2,C3,0.634199977,24
MN,9,3,C3,0.600499988,24
MN,10,1,C3,0.689100027,24
MN,10,2,C3,0.615100026,24
MN,10,3,C3,0.692600012,24
MN,0,1,C4,0.239551522,24
MN,0,2,C4,0.236743665,24
MN,0,3,C4,0.2987982,24
MN,1,1,C4,0.400200009,24
MN,1,2,C4,0.345800012,24
MN,1,3,C4,0.416000009,24
MN,2,1,C4,0.33129999,24
MN,2,2,C4,0.334800005,24
MN,2,3,C4,0.3486,24
MN,3,1,C4,0.458099991,24
MN,3,2,C4,0.520100003,24
MN,3,3,C4,0.586000007,24
MN,4,1,C4,0.417199999,24
MN,4,2,C4,0.356599987,24
MN,4,3,C4,0.416999996,24
MN,5,1,C4,0.609299999,24
MN,5,2,C4,0.381199986,24
MN,5,3,C4,0.367199987,24
MN,6,1,C4,0.535099983,24
MN,6,2,C4,0.522300005,24
MN,6,3,C4,0.644200027,24
MN,7,1,C4,0.51789999,24
MN,7,2,C4,0.547299981,24
MN,7,3,C4,0.502300024,24
MN,8,1,C4,0.337599987,24
MN,8,2,C4,0.314299995,24
MN,8,3,C4,0.346500003,24
MN,9,1,C4,0.512399971,24
MN,9,2,C4,0.49180001,24
MN,9,3,C4,0.548699975,24
MN,10,1,C4,0.558600008,24
MN,10,2,C4,0.621500015,24
MN,10,3,C4,0.523000002,24
MN,0,1,C5,0.203773887,24
MN,0,2,C5,0.288516801,24
MN,0,3,C5,0.291328683,24
MN,1,1,C5,0.471399993,24
MN,1,2,C5,0.534099996,24
MN,1,3,C5,0.506600022,24
MN,2,1,C5,0.202999994,24
MN,2,2,C5,0.2095,24
MN,2,3,C5,0.210999995,24
MN,3,1,C5,0.144899994,24
MN,3,2,C5,0.142299995,24
MN,3,3,C5,0.155399993,24
MN,4,1,C5,0.340499994,24
MN,4,2,C5,0.143999994,24
MN,4,3,C5,0.342100006,24
MN,5,1,C5,0.157100007,24
MN,5,2,C5,0.359799993,24
MN,5,3,C5,0.155000001,24
MN,6,1,C5,0.152899995,24
MN,6,2,C5,0.155399993,24
MN,6,3,C5,0.163200006,24
MN,7,1,C5,0.149800003,24
MN,7,2,C5,0.152600005,24
MN,7,3,C5,0.159899995,24
MN,8,1,C5,0.358399987,24
MN,8,2,C5,0.345600009,24
MN,8,3,C5,0.359400004,24
MN,9,1,C5,0.267100006,24
MN,9,2,C5,0.241899997,24
MN,9,3,C5,0.219600007,24
MN,10,1,C5,0.381999996,24
MN,10,2,C5,0.274600005,24
MN,10,3,C5,0.170200005,24
MN,0,1,C6,0.279618387,24
MN,0,2,C6,0.209871228,24
MN,0,3,C6,0.226187118,24
MN,1,1,C6,0.753799975,24
MN,1,2,C6,0.672299981,24
MN,1,3,C6,0.674799979,24
MN,2,1,C6,0.764999986,24
MN,2,2,C6,0.684499979,24
MN,2,3,C6,0.75910002,24
MN,3,1,C6,0.795700014,24
MN,3,2,C6,0.760599971,24
MN,3,3,C6,0.762399971,24
MN,4,1,C6,0.844799995,24
MN,4,2,C6,0.824299991,24
MN,4,3,C6,0.783699989,24
MN,5,1,C6,0.83809998,24
MN,5,2,C6,0.777699971,24
MN,5,3,C6,0.772399986,24
MN,6,1,C6,0.839999974,24
MN,6,2,C6,0.788600028,24
MN,6,3,C6,0.826399982,24
MN,7,1,C6,0.915300012,24
MN,7,2,C6,0.777300024,24
MN,7,3,C6,0.879599988,24
MN,8,1,C6,0.924700022,24
MN,8,2,C6,0.766400027,24
MN,8,3,C6,0.842299998,24
MN,9,1,C6,0.949899971,24
MN,9,2,C6,0.770099986,24
MN,9,3,C6,0.818599999,24
MN,10,1,C6,0.917299986,24
MN,10,2,C6,0.798700023,24
MN,10,3,C6,0.833999991,24
MN,0,1,C7,0.233535684,24
MN,0,2,C7,0.267972795,24
MN,0,3,C7,0.213655314,24
MN,1,1,C7,0.424499989,24
MN,1,2,C7,0.4815,24
MN,1,3,C7,0.446999997,24
MN,2,1,C7,0.206699997,24
MN,2,2,C7,0.2104,24
MN,2,3,C7,0.201499999,24
MN,3,1,C7,0.143600002,24
MN,3,2,C7,0.142299995,24
MN,3,3,C7,0.148499995,24
MN,4,1,C7,0.145799994,24
MN,4,2,C7,0.152700007,24
MN,4,3,C7,0.146400005,24
MN,5,1,C7,0.151899993,24
MN,5,2,C7,0.156000003,24
MN,5,3,C7,0.153999999,24
MN,6,1,C7,0.153099999,24
MN,6,2,C7,0.158600003,24
MN,6,3,C7,0.158600003,24
MN,7,1,C7,0.149700001,24
MN,7,2,C7,0.157600001,24
MN,7,3,C7,0.155699998,24
MN,8,1,C7,0.152799994,24
MN,8,2,C7,0.156000003,24
MN,8,3,C7,0.157600001,24
MN,9,1,C7,0.160999998,24
MN,9,2,C7,0.162100002,24
MN,9,3,C7,0.167099997,24
MN,10,1,C7,0.164499998,24
MN,10,2,C7,0.169400007,24
MN,10,3,C7,0.178599998,24
MN,0,1,C8,0.27212275,24
MN,0,2,C8,0.210676186,24
MN,0,3,C8,0.265375735,24
MN,1,1,C8,0.681200027,24
MN,1,2,C8,0.614000022,24
MN,1,3,C8,0.785700023,24
MN,2,1,C8,0.691699982,24
MN,2,2,C8,0.570800006,24
MN,2,3,C8,0.697899997,24
MN,3,1,C8,0.694599986,24
MN,3,2,C8,0.674499989,24
MN,3,3,C8,0.7148,24
MN,4,1,C8,0.725099981,24
MN,4,2,C8,0.716600001,24
MN,4,3,C8,0.665099978,24
MN,5,1,C8,0.782000029,24
MN,5,2,C8,0.789299989,24
MN,5,3,C8,0.774800026,24
MN,6,1,C8,0.806500018,24
MN,6,2,C8,0.791400015,24
MN,6,3,C8,0.800400019,24
MN,7,1,C8,0.881699979,24
MN,7,2,C8,0.828299999,24
MN,7,3,C8,0.791999996,24
MN,8,1,C8,0.833600008,24
MN,8,2,C8,0.755199993,24
MN,8,3,C8,0.709400022,24
MN,9,1,C8,0.846400023,24
MN,9,2,C8,0.841799974,24
MN,9,3,C8,0.802200019,24
MN,10,1,C8,0.857500017,24
MN,10,2,C8,0.845000029,24
MN,10,3,C8,0.845700026,24
MN,0,1,C1,0.249417394,48
MN,0,2,C1,0.277905172,48
MN,0,3,C1,0.271503708,48
MN,1,1,C1,0.444299996,48
MN,1,2,C1,0.440400004,48
MN,1,3,C1,0.476399988,48
MN,2,1,C1,0.380100012,48
MN,2,2,C1,0.277200013,48
MN,2,3,C1,0.494500011,48
MN,3,1,C1,0.353700012,48
MN,3,2,C1,0.346599996,48
MN,3,3,C1,0.469900012,48
MN,4,1,C1,0.338600004,48
MN,4,2,C1,0.281599993,48
MN,4,3,C1,0.390599996,48
MN,5,1,C1,0.450700015,48
MN,5,2,C1,0.389800012,48
MN,5,3,C1,0.400899971,48
MN,6,1,C1,0.765400004,48
MN,6,2,C1,0.652299976,48
MN,6,3,C1,0.711000001,48
MN,7,1,C1,0.473800004,48
MN,7,2,C1,0.567300022,48
MN,7,3,C1,0.585799992,48
MN,8,1,C1,0.425300002,48
MN,8,2,C1,0.446999997,48
MN,8,3,C1,0.463800013,48
MN,9,1,C1,0.615499973,48
MN,9,2,C1,0.652999997,48
MN,9,3,C1,0.537400007,48
MN,10,1,C1,0.454600006,48
MN,10,2,C1,0.636799991,48
MN,10,3,C1,0.680400014,48
MN,0,1,1,0.168065658,2
MN,0,1,2,0.178421182,2
MN,0,1,3,0.101979319,2
MN,0,1,4,0.143752781,2
MN,0,1,5,0.181827482,2
MN,0,1,6,0.141260594,2
MN,0,1,7,0.153068836,2
MN,0,1,8,0.169040308,2
MN,0,1,9,0.162055522,2
MN,0,1,10,0.148004948,2
MN,0,1,11,0.156501682,2
MN,0,1,12,0.141490368,2
MN,0,1,13,0.121200719,2
MN,0,1,14,0.110474174,2
MN,0,1,15,0.144117834,2
MN,0,1,16,0.164786364,2
MN,0,1,17,0.16082135,2
MN,0,1,18,0.194958109,2
MN,0,1,19,0.104322935,2
MN,0,1,20,0.176211457,2
MN,0,1,21,0.167908694,2
MN,0,1,22,0.190211708,2
MN,0,1,23,0.175119348,2
MN,0,1,24,0.123812826,2
MN,0,1,25,0.188170518,2
MN,0,1,26,0.116475988,2
MN,0,1,27,0.18306379,2
MN,0,1,28,0.100987417,2
MN,0,1,29,0.102972688,2
MN,0,1,30,0.137140985,2
MN,1,1,1,0.222000003,2
MN,1,1,2,0.336499989,2
MN,1,1,3,0.429399997,2
MN,1,1,4,0.221399993,2
MN,1,1,5,0.182400003,2
MN,1,1,6,0.319499999,2
MN,1,1,7,0.254000008,2
MN,1,1,8,0.257499993,2
MN,1,1,9,0.231000006,2
MN,1,1,10,0.416500002,2
MN,1,1,11,0.163000003,2
MN,1,1,12,0.385100007,2
MN,1,1,13,0.324800014,2
MN,1,1,14,0.417199999,2
MN,1,1,15,0.415600002,2
MN,1,1,16,0.285899997,2
MN,1,1,17,0.197999999,2
MN,1,1,18,0.211899996,2
MN,1,1,19,0.231199995,2
MN,1,1,20,0.395999998,2
MN,1,1,21,0.433800012,2
MN,1,1,22,0.248899996,2
MN,1,1,23,0.522899985,2
MN,1,1,24,0.260500014,2
MN,1,1,25,0.172399998,2
MN,1,1,26,0.417199999,2
MN,1,1,27,0.157399997,2
MN,1,1,28,0.385100007,2
MN,1,1,29,0.571500003,2
MN,1,1,30,0.367799997,2
MN,2,1,1,0.407000005,2
MN,2,1,2,0.284299999,2
MN,2,1,3,0.362200003,2
MN,2,1,4,0.382999985,2
MN,2,1,5,0.167099993,2
MN,2,1,6,0.34100001,2
MN,2,1,7,0.190400004,2
MN,2,1,8,0.29700001,2
MN,2,1,9,0.276999991,2
MN,2,1,10,0.358099996,2
MN,2,1,11,0.231499991,2
MN,2,1,12,0.354600012,2
MN,2,1,13,0.276199996,2
MN,2,1,14,0.397799999,2
MN,2,1,15,0.281199992,2
MN,2,1,16,0.298999995,2
MN,2,1,17,0.191300005,2
MN,2,1,18,0.276600003,2
MN,2,1,19,0.198799998,2
MN,2,1,20,0.354300003,2
MN,2,1,21,0.428699989,2
MN,2,1,22,0.260699998,2
MN,2,1,23,0.562300005,2
MN,2,1,24,0.281300008,2
MN,2,1,25,0.255600005,2
MN,2,1,26,0.323100001,2
MN,2,1,27,0.265899986,2
MN,2,1,28,0.330900013,2
MN,2,1,29,0.414599994,2
MN,2,1,30,0.438199996,2
MN,3,1,1,0.407000005,2
MN,3,1,2,0.284299999,2
MN,3,1,3,0.382200003,2
MN,3,1,4,0.352999985,2
MN,3,1,5,0.187099993,2
MN,3,1,6,0.32100001,2
MN,3,1,7,0.190400004,2
MN,3,1,8,0.27700001,2
MN,3,1,9,0.296999991,2
MN,3,1,10,0.328099996,2
MN,3,1,11,0.271499991,2
MN,3,1,12,0.354600012,2
MN,3,1,13,0.276199996,2
MN,3,1,14,0.397799999,2
MN,3,1,15,0.281199992,2
MN,3,1,16,0.298999995,2
MN,3,1,17,0.191300005,2
MN,3,1,18,0.276600003,2
MN,3,1,19,0.198799998,2
MN,3,1,20,0.374300003,2
MN,3,1,21,0.408699989,2
MN,3,1,22,0.280699998,2
MN,3,1,23,0.522300005,2
MN,3,1,24,0.281300008,2
MN,3,1,25,0.255600005,2
MN,3,1,26,0.323100001,2
MN,3,1,27,0.265899986,2
MN,3,1,28,0.330900013,2
MN,3,1,29,0.404599994,2
MN,3,1,30,0.408199996,2
MN,4,1,1,0.388399988,2
MN,4,1,2,0.351900011,2
MN,4,1,3,0.405499995,2
MN,4,1,4,0.334899992,2
MN,4,1,5,0.198500007,2
MN,4,1,6,0.362500012,2
MN,4,1,7,0.188299999,2
MN,4,1,8,0.329699993,2
MN,4,1,9,0.339100003,2
MN,4,1,10,0.336400002,2
MN,4,1,11,0.381199986,2
MN,4,1,12,0.397700012,2
MN,4,1,13,0.316700011,2
MN,4,1,14,0.500400007,2
MN,4,1,15,0.309599996,2
MN,4,1,16,0.371899992,2
MN,4,1,17,0.206599995,2
MN,4,1,18,0.337500006,2
MN,4,1,19,0.211199999,2
MN,4,1,20,0.400400013,2
MN,4,1,21,0.35800001,2
MN,4,1,22,0.316100001,2
MN,4,1,23,0.363900006,2
MN,4,1,24,0.319999993,2
MN,4,1,25,0.311500013,2
MN,4,1,26,0.337599993,2
MN,4,1,27,0.330300003,2
MN,4,1,28,0.374799997,2
MN,4,1,29,0.479400009,2
MN,4,1,30,0.418199986,2
MN,5,1,1,0.398999989,2
MN,5,1,2,0.336900006,2
MN,5,1,3,0.409099996,2
MN,5,1,4,0.327866664,2
MN,5,1,5,0.189499999,2
MN,5,1,6,0.32373334,2
MN,5,1,7,0.185666665,2
MN,5,1,8,0.328866661,2
MN,5,1,9,0.323233336,2
MN,5,1,10,0.288033336,2
MN,5,1,11,0.349166662,2
MN,5,1,12,0.40110001,2
MN,5,1,13,0.279666672,2
MN,5,1,14,0.502233336,2
MN,5,1,15,0.306766669,2
MN,5,1,16,0.339333326,2
MN,5,1,17,0.202966665,2
MN,5,1,18,0.308666666,2
MN,5,1,19,0.212800001,2
MN,5,1,20,0.38226668,2
MN,5,1,21,0.353799999,2
MN,5,1,22,0.314799994,2
MN,5,1,23,0.3398,2
MN,5,1,24,0.313766658,2
MN,5,1,25,0.323966672,2
MN,5,1,26,0.278233334,2
MN,5,1,27,0.311433335,2
MN,5,1,28,0.328733335,2
MN,5,1,29,0.371766677,2
MN,5,1,30,0.404833337,2
MN,6,1,1,0.400719994,2
MN,6,1,2,0.354340005,2
MN,6,1,3,0.406119996,2
MN,6,1,4,0.347600001,2
MN,6,1,5,0.19474,2
MN,6,1,6,0.323200005,2
MN,6,1,7,0.190739998,2
MN,6,1,8,0.343499994,2
MN,6,1,9,0.317360002,2
MN,6,1,10,0.250880003,2
MN,6,1,11,0.336259997,2
MN,6,1,12,0.386080003,2
MN,6,1,13,0.280040002,2
MN,6,1,14,0.478220001,2
MN,6,1,15,0.325940001,2
MN,6,1,16,0.363819993,2
MN,6,1,17,0.228520003,2
MN,6,1,18,0.312360001,2
MN,6,1,19,0.233699998,2
MN,6,1,20,0.388440007,2
MN,6,1,21,0.35596,2
MN,6,1,22,0.315119994,2
MN,6,1,23,0.351239997,2
MN,6,1,24,0.309139997,2
MN,6,1,25,0.326460004,2
MN,6,1,26,0.275119999,2
MN,6,1,27,0.306819999,2
MN,6,1,28,0.306079999,2
MN,6,1,29,0.358120006,2
MN,6,1,30,0.427200001,2
MN,7,1,1,0.408866664,2
MN,7,1,2,0.366166671,2
MN,7,1,3,0.408633331,2
MN,7,1,4,0.360566676,2
MN,7,1,5,0.197433333,2
MN,7,1,6,0.321366668,2
MN,7,1,7,0.193866665,2
MN,7,1,8,0.352533331,2
MN,7,1,9,0.31036667,2
MN,7,1,10,0.189966669,2
MN,7,1,11,0.324833333,2
MN,7,1,12,0.368533333,2
MN,7,1,13,0.267099996,2
MN,7,1,14,0.455633328,2
MN,7,1,15,0.340766668,2
MN,7,1,16,0.372633328,2
MN,7,1,17,0.24803334,2
MN,7,1,18,0.30946667,2
MN,7,1,19,0.252099996,2
MN,7,1,20,0.384533336,2
MN,7,1,21,0.360666662,2
MN,7,1,22,0.31766666,2
MN,7,1,23,0.356233329,2
MN,7,1,24,0.306933333,2
MN,7,1,25,0.334999998,2
MN,7,1,26,0.258266663,2
MN,7,1,27,0.302099993,2
MN,7,1,28,0.265233333,2
MN,7,1,29,0.332933336,2
MN,7,1,30,0.449366669,2
MN,8,1,1,0.38530001,2
MN,8,1,2,0.379900008,2
MN,8,1,3,0.388300002,2
MN,8,1,4,0.377600014,2
MN,8,1,5,0.216700003,2
MN,8,1,6,0.344799995,2
MN,8,1,7,0.1963,2
MN,8,1,8,0.416399986,2
MN,8,1,9,0.328999996,2
MN,8,1,10,0.194900006,2
MN,8,1,11,0.339700013,2
MN,8,1,12,0.369599998,2
MN,8,1,13,0.238900006,2
MN,8,1,14,0.442499995,2
MN,8,1,15,0.345499992,2
MN,8,1,16,0.429199994,2
MN,8,1,17,0.283300012,2
MN,8,1,18,0.346700013,2
MN,8,1,19,0.260699987,2
MN,8,1,20,0.368200004,2
MN,8,1,21,0.344399989,2
MN,8,1,22,0.334899992,2
MN,8,1,23,0.381399989,2
MN,8,1,24,0.307000011,2
MN,8,1,25,0.358500004,2
MN,8,1,26,0.257299989,2
MN,8,1,27,0.307300001,2
MN,8,1,28,0.234300002,2
MN,8,1,29,0.252000004,2
MN,8,1,30,0.423799992,2
MN,0,1,1,0.319499999,1
MN,0,1,2,0.147,1
MN,0,1,3,0.220400006,1
MN,0,1,4,0.257800013,1
MN,0,1,5,0.288899988,1
MN,0,1,6,0.263099998,1
MN,0,1,7,0.229599997,1
MN,0,1,8,0.205699995,1
MN,0,1,9,0.195700005,1
MN,0,1,10,0.248600006,1
MN,0,1,11,0.3125,1
MN,0,1,12,0.292100012,1
MN,0,1,13,0.282499999,1
MN,0,1,14,0.1787,1
MN,0,1,15,0.241699994,1
MN,0,1,16,0.422300011,1
MN,0,1,17,0.231800005,1
MN,0,1,18,0.261000007,1
MN,0,1,19,0.245199993,1
MN,0,1,20,0.264699996,1
MN,0,1,21,0.248300001,1
MN,0,1,22,0.203899994,1
MN,0,1,23,0.1523,1
MN,0,1,24,0.2139,1
MN,0,1,25,0.243249998,1
MN,0,1,26,0.200850003,1
MN,0,1,27,0.260749996,1
MN,0,1,28,0.217300005,1
